Id,Label,timeset,authority,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Hub,modularity_class,clustering
F3cotedazur,F3cotedazur,,false,1,0,1,3,0,3,0,0,0,0,0,2,0
marialves53,marialves53,,false,1,0,1,2,0,2,0,0,0,0,0,2,0
arenillawest,arenillawest,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
van_der_rohe_,van_der_rohe_,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
RMCinfo,RMCinfo,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
PerlaNevarez15,PerlaNevarez15,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
CaterinaCategio,CaterinaCategio,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
Carles_Torner,Carles_Torner,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
DrJEBall,DrJEBall,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
archaeologyart,archaeologyart,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
quirkiebird,quirkiebird,,false,1,0,1,3,0,3,0,0,0,0,0,2,0
CanillasMarichu,CanillasMarichu,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
ProfToujours,ProfToujours,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
Colossal,Colossal,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
GemmitiMoreno,GemmitiMoreno,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
kawasaki1972,kawasaki1972,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
jeannemarie16,jeannemarie16,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
Surrealism_KY,Surrealism_KY,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
republiektrien,republiektrien,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
PonzoniE,PonzoniE,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
TheCrony_,TheCrony_,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
agustin_gut,agustin_gut,,false,1,0,1,2,0,2,0,0,0,0,0,2,0
JamesMartinSJ,JamesMartinSJ,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
MarinFavre,MarinFavre,,false,3,0,3,4,0,4,0,0,0,0,0,30,0
Paris,Paris,,false,2,0,2,3,0,3,0,0,0,0,0,30,0
RYYhVFYgCOXIjod,RYYhVFYgCOXIjod,,false,1,0,1,1,0,1,0,0,0,0,0,2,0
denisheudre,denisheudre,,true,1,43,44,1,61,62,1,1,1,0,0,8,0.023256
draymo2,draymo2,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
Leilakan,Leilakan,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
pichettimariel,pichettimariel,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
malichieuse_enl,malichieuse_enl,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
laminute2poesie,laminute2poesie,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
vivrenoyal2020,vivrenoyal2020,,false,1,0,1,5,0,5,0,0,0,0,0,8,0
christian_bobin,christian_bobin,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
EtonnantV,EtonnantV,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
TeamJuArnaud,TeamJuArnaud,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
jacquesjosse,jacquesjosse,,false,1,0,1,9,0,9,0,0,0,0,0,8,0
VilleSaintMalo,VilleSaintMalo,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
FestivalEV,FestivalEV,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
arts_melissa,arts_melissa,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
P_D_Poetes,P_D_Poetes,,false,1,0,1,2,0,2,0,0,0,0,0,8,0
benoithamon,benoithamon,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
bsaspoetry,bsaspoetry,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
maiporennes,maiporennes,,false,2,0,2,3,0,3,0,0,0,0,0,8,0
JulienSureau,JulienSureau,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
YoussoufTerri,YoussoufTerri,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
nrenard75,nrenard75,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
Jamesbear20,Jamesbear20,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
CultureCormier,CultureCormier,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
Gilles_Perret,Gilles_Perret,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
jcfrog,jcfrog,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
ZabouF,ZabouF,,false,2,0,2,2,0,2,0,0,0,0,0,8,0
ChTaubira,ChTaubira,,false,1,0,1,2,0,2,0,0,0,0,0,8,0
ghis9334,ghis9334,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
lepetitmur,lepetitmur,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
fayalasamir,fayalasamir,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
maya47000,maya47000,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
Soupir59,Soupir59,,true,1,39,40,2,54,56,10,0.203131,0.261072,0,0,14,0.02834
SoloNiare,SoloNiare,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
SolangeTeParle,SolangeTeParle,,false,2,0,2,3,0,3,0,0,0,0,0,1,0
JeanBottari,JeanBottari,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
BoucharaCharly,BoucharaCharly,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
ManYouTopie,ManYouTopie,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
edsemaphore,edsemaphore,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
micheljean5,micheljean5,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
SPVQ_police,SPVQ_police,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
perceval45,perceval45,,true,1,120,121,1,178,179,12,0.154302,0.244297,261.666667,0,42,0.001446
antoinedecaunes,antoinedecaunes,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
claudechuzel,claudechuzel,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
GNadeauDubois,GNadeauDubois,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
jacquesbegood,jacquesbegood,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
azaamoune,azaamoune,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
Oiedecravan,Oiedecravan,,false,2,0,2,3,0,3,0,0,0,0,0,1,0
tonnerretranqu5,tonnerretranqu5,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
drainvillepm,drainvillepm,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
ThierryWetzel,ThierryWetzel,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
rire_facile,rire_facile,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
SergeTome,SergeTome,,true,0,60,60,0,175,175,1,1,1,0,0,32,0
ruralitalics,ruralitalics,,false,1,0,1,7,0,7,0,0,0,0,0,32,0
TheUSASingers,TheUSASingers,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
LimbachEva,LimbachEva,,false,1,0,1,8,0,8,0,0,0,0,0,32,0
Ant99,Ant99,,false,1,0,1,4,0,4,0,0,0,0,0,32,0
deer_ward,deer_ward,,false,1,0,1,7,0,7,0,0,0,0,0,32,0
pauldavidmena,pauldavidmena,,false,1,0,1,36,0,36,0,0,0,0,0,32,0
debbisland,debbisland,,false,1,0,1,6,0,6,0,0,0,0,0,32,0
cynthia_rowe,cynthia_rowe,,false,1,0,1,6,0,6,0,0,0,0,0,32,0
shayla_hawkins,shayla_hawkins,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
Bill312,Bill312,,false,1,0,1,2,0,2,0,0,0,0,0,32,0
SondraJByrnes,SondraJByrnes,,false,1,0,1,9,0,9,0,0,0,0,0,32,0
ariariariariari,ariariariariari,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
moonflowernco,moonflowernco,,false,1,0,1,7,0,7,0,0,0,0,0,32,0
YourMoonliness,YourMoonliness,,false,1,0,1,5,0,5,0,0,0,0,0,32,0
jennfel,jennfel,,false,1,0,1,2,0,2,0,0,0,0,0,32,0
JeffreyGoldberg,JeffreyGoldberg,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
JuanSaaa,JuanSaaa,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
hungrywriting,hungrywriting,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
SligoJ,SligoJ,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
susanantolin,susanantolin,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
tubemapper,tubemapper,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
HawkheadJohn,HawkheadJohn,,false,1,0,1,6,0,6,0,0,0,0,0,32,0
HarounRashid2,HarounRashid2,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
horrorsenryu,horrorsenryu,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
Team4Nature,Team4Nature,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
isabel_caves,isabel_caves,,false,1,0,1,6,0,6,0,0,0,0,0,32,0
Catherin03,Catherin03,,false,1,0,1,2,0,2,0,0,0,0,0,32,0
the_bamboo_hut,the_bamboo_hut,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
JeannaLStars,JeannaLStars,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
Debbie_Strange,Debbie_Strange,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
haikutec,haikutec,,false,1,0,1,4,0,4,0,0,0,0,0,32,0
WinWithoutWar,WinWithoutWar,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
CatBake,CatBake,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
dabennettpoet,dabennettpoet,,false,1,0,1,2,0,2,0,0,0,0,0,32,0
vandanaparashar,vandanaparashar,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
bigmax722,bigmax722,,false,1,0,1,5,0,5,0,0,0,0,0,32,0
robbiepoet,robbiepoet,,false,1,0,1,2,0,2,0,0,0,0,0,32,0
mariannpaul,mariannpaul,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
raveninak,raveninak,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
AJEnglish,AJEnglish,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
hifsays,hifsays,,false,1,0,1,2,0,2,0,0,0,0,0,32,0
carol_red,carol_red,,false,1,0,1,4,0,4,0,0,0,0,0,32,0
DeeAvidreader,DeeAvidreader,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
DeepSouldiver,DeepSouldiver,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
IVeredit,IVeredit,,false,1,0,1,2,0,2,0,0,0,0,0,32,0
blueirispoetry,blueirispoetry,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
_sagestone,_sagestone,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
ericcoliu,ericcoliu,,false,1,0,1,3,0,3,0,0,0,0,0,32,0
StoryHaikuTanka,StoryHaikuTanka,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
adalia_haiku,adalia_haiku,,false,1,0,1,2,0,2,0,0,0,0,0,32,0
DanBurt,DanBurt,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
ProjectLincoln,ProjectLincoln,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
vrjrdgstknng,vrjrdgstknng,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
HaikuCommentary,HaikuCommentary,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
mflem9811,mflem9811,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
tribelaw,tribelaw,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
laloalcaraz,laloalcaraz,,false,1,0,1,1,0,1,0,0,0,0,0,32,0
marlene_tissot,marlene_tissot,,true,0,41,41,0,61,61,11,0.164449,0.207081,0,0,33,0
editionslunatic,editionslunatic,,false,1,0,1,7,0,7,0,0,0,0,0,33,0
Squirelito,Squirelito,,false,1,0,1,2,0,2,0,0,0,0,0,33,0
votreculture,votreculture,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
MathieuLeporini,MathieuLeporini,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
seabass129,seabass129,,false,1,0,1,2,0,2,0,0,0,0,0,33,0
15K_Editions,15K_Editions,,false,1,0,1,5,0,5,0,0,0,0,0,33,0
RevueFracas,RevueFracas,,false,1,0,1,2,0,2,0,0,0,0,0,33,0
emergencypoet,emergencypoet,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
liredanslenoir,liredanslenoir,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
bricedesphrases,bricedesphrases,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
VITREculture,VITREculture,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
ledburyfest,ledburyfest,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
PremierRoman,PremierRoman,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
UCO_Laval,UCO_Laval,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
PollySamson,PollySamson,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
CollibrisLdL,CollibrisLdL,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
CreatedtoRead,CreatedtoRead,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
RitaCobix,RitaCobix,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
LGHertzPoetry,LGHertzPoetry,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
fanzines,fanzines,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
hburnsmusic,hburnsmusic,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
VICEfr,VICEfr,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
Derappoetiques,Derappoetiques,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
RevueEstuaire,RevueEstuaire,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
Qrisimon,Qrisimon,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
matthaig1,matthaig1,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
maxjohnporter,maxjohnporter,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
B_Papergirl,B_Papergirl,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
FirewordsMag,FirewordsMag,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
Theparanoidcats,Theparanoidcats,,false,1,0,1,1,0,1,0,0,0,0,0,33,0
mariealicemaire,mariealicemaire,,true,0,1,1,0,1,1,1,1,1,0,0,34,0
Mdelormeau,Mdelormeau,,false,1,0,1,1,0,1,0,0,0,0,0,34,0
HaikuJonas,HaikuJonas,,true,0,2,2,0,2,2,1,1,1,0,0,35,0
alexxf3,alexxf3,,false,1,0,1,1,0,1,0,0,0,0,0,35,0
SurraSunh,SurraSunh,,false,1,0,1,1,0,1,0,0,0,0,0,35,0
PabloNe06451905,PabloNe06451905,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
MarieAngeSo1,MarieAngeSo1,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
Khan_5802,Khan_5802,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
PyramidSaied,PyramidSaied,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
amen_octurne,amen_octurne,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
YvesBouillon,YvesBouillon,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
WilfreOrt,WilfreOrt,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
emmankaldebill,emmankaldebill,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
UKRinNATO,UKRinNATO,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
Les_Goguettes,Les_Goguettes,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
farasha2319,farasha2319,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
princessInheel,princessInheel,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
ArtsEtEmotions,ArtsEtEmotions,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
sandrinec558,sandrinec558,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
vaclou,vaclou,,true,0,2,2,0,2,2,1,1,1,0,0,36,0
GustsTanka,GustsTanka,,false,1,0,1,1,0,1,0,0,0,0,0,36,0
RadioCanadaInfo,RadioCanadaInfo,,false,1,0,1,1,0,1,0,0,0,0,0,36,0
ericdubois,ericdubois,,true,0,78,78,0,123,123,10,0.20008,0.265076,0,0,14,0.002498
SecretWorldLgds,SecretWorldLgds,,false,1,0,1,2,0,2,0,0,0,0,0,37,0
Meidelev,Meidelev,,false,1,0,1,4,0,4,0,0,0,0,0,37,0
LouveAlpha5,LouveAlpha5,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
DJ_Ponpon,DJ_Ponpon,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Angrboda_Laws,Angrboda_Laws,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
olascar,olascar,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
caalfein,caalfein,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Arselkie,Arselkie,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
BrutalHouse,BrutalHouse,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Kldpxl,Kldpxl,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
thomasgunzig,thomasgunzig,,true,0,9,9,0,10,10,1,1,1,0,0,3,0
LuciaLibri,LuciaLibri,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
PierreScheu,PierreScheu,,false,1,0,1,2,0,2,0,0,0,0,0,3,0
Lettresmonde33,Lettresmonde33,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
BOOKCITYMILANO,BOOKCITYMILANO,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
Marcoseditore,Marcoseditore,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
Gnambook,Gnambook,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
mille_libri,mille_libri,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
noragaspard,noragaspard,,true,0,14,14,0,14,14,8,0.181601,0.199182,0,0,3,0
culturepub,culturepub,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
NoraGaspard,NoraGaspard,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
Didymus_T,Didymus_T,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
_Margal,_Margal,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
tbhbq,tbhbq,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
jeanne_malysa,jeanne_malysa,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
lyla_forum,lyla_forum,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
kitty_science,kitty_science,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
castelneau,castelneau,,false,2,0,2,5,0,5,0,0,0,0,0,30,0
EditionsDuCygne,EditionsDuCygne,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
Cecile_Suel,Cecile_Suel,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
PierreCendrin,PierreCendrin,,false,2,0,2,4,0,4,0,0,0,0,0,30,0.5
REVUlarevue,REVUlarevue,,false,1,0,1,3,0,3,0,0,0,0,0,30,0
lenkalente,lenkalente,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
pBellancaPenel,pBellancaPenel,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
RancesDes,RancesDes,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
DSetPC,DSetPC,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
NPA13_,NPA13_,,false,1,0,1,2,0,2,0,0,0,0,0,31,0
CedricHerrou,CedricHerrou,,false,1,0,1,1,0,1,0,0,0,0,0,31,0
robinsonboucan,robinsonboucan,,false,1,0,1,1,0,1,0,0,0,0,0,31,0
PMaisetti,PMaisetti,,false,1,0,1,1,0,1,0,0,0,0,0,31,0
Uneheuredepeine,Uneheuredepeine,,false,1,0,1,1,0,1,0,0,0,0,0,31,0
jeanpaul_kopp,jeanpaul_kopp,,false,1,0,1,1,0,1,0,0,0,0,0,31,0
Pauluskupa,Pauluskupa,,false,1,0,1,1,0,1,0,0,0,0,0,31,0
askolovitchC,askolovitchC,,false,1,0,1,1,0,1,0,0,0,0,0,31,0
fragarot,fragarot,,true,0,6,6,0,6,6,1,1,1,0,0,1,0
profdanhicks,profdanhicks,,false,1,0,1,1,0,1,0,0,0,0,0,1,0
CF2ID,CF2ID,,false,1,0,1,1,0,1,0,0,0,0,0,1,0
MmpParis,MmpParis,,false,1,0,1,1,0,1,0,0,0,0,0,1,0
Proprete2Paris,Proprete2Paris,,false,1,0,1,1,0,1,0,0,0,0,0,1,0
LagalSop,LagalSop,,true,0,4,4,0,4,4,1,1,1,0,0,30,0
4inegodin,4inegodin,,true,0,12,12,0,20,20,3,0.506849,0.612613,0,0,8,0
mtrahan,mtrahan,,false,2,0,2,3,0,3,0,0,0,0,0,30,0
Conseilartscan,Conseilartscan,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
accesculture,accesculture,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
_Transcultures,_Transcultures,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
DumasSim,DumasSim,,false,1,0,1,2,0,2,0,0,0,0,0,8,0
m_marchionni,m_marchionni,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
katerilemmens,katerilemmens,,false,1,0,1,3,0,3,0,0,0,0,0,8,0
les_libraires,les_libraires,,false,1,0,1,1,0,1,0,0,0,0,0,8,0
PalaisdeTokyo,PalaisdeTokyo,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
LouZou,LouZou,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
asbarreau,asbarreau,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
LilianeBreuning,LilianeBreuning,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
enagmar88,enagmar88,,false,2,0,2,3,0,3,0,0,0,0,0,30,0
ENumeriques,ENumeriques,,false,1,0,1,6,0,6,0,0,0,0,0,30,0
dllf_udm,dllf_udm,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
IGNpresse,IGNpresse,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
gunthert,gunthert,,false,2,0,2,3,0,3,0,0,0,0,0,30,0.5
Mingus,Mingus,,false,1,0,1,6,0,6,0,0,0,0,0,30,0
Reverblvm,Reverblvm,,false,1,0,1,4,0,4,0,0,0,0,0,30,0
BiblioVillon,BiblioVillon,,false,1,0,1,10,0,10,0,0,0,0,0,30,0
penichelapop,penichelapop,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
KMS__,KMS__,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
gaitelyrique,gaitelyrique,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
cestabrupt,cestabrupt,,false,2,0,2,8,0,8,0,0,0,0,0,30,1
filledesastres,filledesastres,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
aureliecharon,aureliecharon,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
dark_shark,dark_shark,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
RobotRimbaud,RobotRimbaud,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
_lunettesrouges,_lunettesrouges,,false,1,0,1,4,0,4,0,0,0,0,0,30,0
algeriades,algeriades,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
ebruyldrm_16,ebruyldrm_16,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
eleonore2mc,eleonore2mc,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
ChloeMorin2,ChloeMorin2,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
brasil247,brasil247,,false,1,0,1,5,0,5,0,0,0,0,0,42,0
hihihitwo,hihihitwo,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
sebasauger,sebasauger,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
michtosincere,michtosincere,,false,1,0,1,2,0,2,0,0,0,0,0,42,0
didierda,didierda,,false,1,0,1,2,0,2,0,0,0,0,0,42,0
ZoeBalthus,ZoeBalthus,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
Melusine_2,Melusine_2,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
Panda31808732,Panda31808732,,false,1,0,1,3,0,3,0,0,0,0,0,42,0
decharlisons,decharlisons,,false,1,0,1,2,0,2,0,0,0,0,0,42,0
antoinebrea,antoinebrea,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
CuriousKd2000,CuriousKd2000,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
campvolant,campvolant,,false,1,0,1,2,0,2,0,0,0,0,0,42,0
ptbrasil,ptbrasil,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
CharlesBaudry,CharlesBaudry,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
carolinemecary,carolinemecary,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
EugeneFranken,EugeneFranken,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
edwyplenel,edwyplenel,,false,2,0,2,4,0,4,0,0,0,0,0,42,0
c_simondebergen,c_simondebergen,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
JoPourquoipas,JoPourquoipas,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
pierre_plottu,pierre_plottu,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
StefPalomba,StefPalomba,,false,1,0,1,3,0,3,0,0,0,0,0,42,0
bismatoj,bismatoj,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
VPatriote,VPatriote,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
paulinemski,paulinemski,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
LeMondeQuiVient,LeMondeQuiVient,,false,1,0,1,7,0,7,0,0,0,0,0,42,0
jflecaillon,jflecaillon,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
Chronikfr,Chronikfr,,false,1,0,1,2,0,2,0,0,0,0,0,42,0
BoisjeanElias,BoisjeanElias,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
FOuassak,FOuassak,,false,2,0,2,3,0,3,0,0,0,0,0,42,0
Bastamag,Bastamag,,false,2,0,2,2,0,2,0,0,0,0,0,30,0
SRContretemps,SRContretemps,,false,1,0,1,2,0,2,0,0,0,0,0,42,0
JohnGoodDindon,JohnGoodDindon,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
JulienBrygo,JulienBrygo,,false,1,0,1,3,0,3,0,0,0,0,0,42,0
Panouille,Panouille,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
Anargondin,Anargondin,,false,1,0,1,3,0,3,0,0,0,0,0,42,0
HMaler,HMaler,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
EricBattistelli,EricBattistelli,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
lmsi_net,lmsi_net,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
RomaricGodin,RomaricGodin,,false,1,0,1,2,0,2,0,0,0,0,0,42,0
RevueBallast,RevueBallast,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
FOL75,FOL75,,false,2,0,2,3,0,3,0,0,0,0,0,42,0.5
tonton_phil,tonton_phil,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
pthibaut,pthibaut,,false,1,0,1,1,0,1,0,0,0,0,0,42,0
CompagnonO,CompagnonO,,false,1,0,1,4,0,4,0,0,0,0,0,42,0
